event_dt,event_ts,latitude,longitude,temperature_C,salinity_ppt,tide,do_mg_l
2018-07-18,12:00:00,24.33195,-77.68746,NA,NA,NA,NA
2018-10-17,13:07:00,24.5867,-77.69345,NA,NA,NA,NA
2018-10-17,14:30:00,24.5867,-77.69345,NA,NA,NA,NA
2018-10-17,15:44:00,24.5867,-77.69345,NA,NA,NA,NA
2018-10-17,15:52:00,24.5867,-77.69345,NA,NA,NA,NA
2018-10-20,10:10:00,24.54883,-77.63503,NA,NA,NA,NA
2018-10-23,15:45:00,24.4105,-77.79701,NA,NA,NA,NA
2019-01-07,15:30:00,24.43573,-77.70523,NA,NA,NA,NA
2019-01-10,16:24:00,24.33166,-77.68358,NA,NA,NA,NA
2019-01-11,16:45:00,24.42868,-77.70989,NA,NA,NA,NA
2019-01-14,09:00:00,24.54883,-77.63503,NA,NA,NA,NA
2019-04-23,16:18:00,24.5867,-77.69345,NA,NA,NA,NA
2019-04-23,16:50:00,24.5867,-77.69345,NA,NA,NA,NA
2019-04-24,09:57:00,24.54883,-77.63503,NA,NA,NA,NA
2019-05-12,12:00:00,24.42868,-77.70989,NA,NA,NA,NA
2019-06-11,13:45:00,24.58891,-77.68858,27.33,NA,NA,NA
2019-06-13,10:17:00,24.71751,-77.80446,28.8,NA,NA,NA
2019-06-15,16:58:00,24.43936,-77.71518,29.7,37.1,Rising,6.84
2019-06-15,17:05:00,24.43856,-77.7143,29.7,37.3,Rising,6.81
2019-06-15,17:10:00,24.43803,-77.7104,29.6,37.3,Rising,6.63
2019-06-15,17:19:00,24.43745,-77.70825,29.3,37.2,Rising,6.76
2019-06-15,17:29:00,24.43678,-77.7056,28.4,36.9,Rising,6.35
2019-06-15,17:57:00,24.43936,-77.71518,29.7,37.1,High,6.84
2019-06-15,18:10:00,24.43856,-77.7143,29.6,37.3,High,6.63
2019-06-15,18:50:00,24.43803,-77.7104,28.7,37,High,6.5
2019-06-15,19:08:00,24.43745,-77.70825,28.5,36.9,High,6.52
2019-06-15,19:14:00,24.43678,-77.7056,28.4,36.9,High,6.35
2019-06-16,09:31:00,24.45567,-77.72871,28.3,36.4,Falling,6.23
2019-06-16,09:36:00,24.4533,-77.72861,28.1,36.9,Falling,6.04
2019-06-16,09:54:00,24.45004,-77.72874,28,36.9,Falling,5.9
2019-06-16,10:03:00,24.44659,-77.72935,27.9,36.9,Falling,5.83
2019-06-16,10:08:00,24.44368,-77.72961,27.8,36.9,Falling,5.79
2019-06-16,10:36:00,24.45567,-77.72871,28.3,37,Falling,6.22
2019-06-16,10:40:00,24.4533,-77.72861,28.4,37,Falling,6.4
2019-06-16,11:04:00,24.45004,-77.72874,28,36.9,Falling,5.9
2019-06-16,11:11:00,24.44659,-77.72935,28.4,37,Falling,6.33
2019-06-16,11:31:00,24.44368,-77.72961,28,36.9,Falling,6.04
2019-06-16,11:41:00,24.45567,-77.72871,28.6,37,Falling,6.31
2019-06-16,11:43:00,24.4533,-77.72861,28.6,37,Falling,6.4
2019-06-16,11:49:00,24.45004,-77.72874,28.5,37,Falling,6.53
2019-06-16,11:52:00,24.44659,-77.72935,28.4,37,Falling,6.33
2019-06-16,11:56:00,24.44368,-77.72961,28.6,37,Falling,6.44
2019-06-16,15:08:00,24.49825,-77.70164,28.4,37,Low,6
2019-06-16,15:20:00,24.49826,-77.70461,28.5,36.9,Low,6.61
2019-06-16,15:27:00,24.49826,-77.70982,28.9,37,Low,6.65
2019-06-16,15:30:00,24.49849,-77.71199,29.2,37.2,Low,6.2
2019-06-16,15:36:00,24.4982,-77.7147,29.5,35.2,Low,6.85
2019-06-16,16:09:00,24.49825,-77.70164,28.4,37,Rising,6
2019-06-16,16:13:00,24.49826,-77.70461,28.6,37,Rising,6.73
2019-06-16,16:16:00,24.49826,-77.70982,28.9,37,Rising,6.68
2019-06-16,16:32:00,24.49849,-77.71199,29.3,37.2,Rising,6.77
2019-06-16,16:41:00,24.4982,-77.7147,29.5,35.2,Rising,6.85
2019-06-16,17:00:00,24.49825,-77.70164,28.5,36.9,Rising,6.81
2019-06-16,17:04:00,24.49826,-77.70461,28.5,36.9,Rising,6.77
2019-06-16,17:07:00,24.49826,-77.70982,NA,36.9,Rising,NA
2019-06-16,17:30:00,24.49849,-77.71199,28.8,37,Rising,6.76
2019-06-16,17:35:00,24.4982,-77.7147,29.6,35.9,Rising,7.73
2019-06-17,09:16:00,24.40769,-77.74472,27.4,36.9,NA,6.36
2019-06-17,09:29:00,24.40769,-77.74472,27.4,36.9,NA,6.36
2019-06-17,09:32:00,24.40769,-77.74472,27.4,36.9,NA,6.36
2019-06-17,09:57:00,24.40882,-77.74168,28.1,37.9,Falling,6.04
2019-06-17,10:19:00,24.40727,-77.74744,28.1,37.9,Falling,6.04
2019-06-17,10:22:00,24.40511,-77.7481,28.1,37.8,Falling,6.18
2019-06-17,10:42:00,24.40769,-77.74472,27.4,36.9,NA,6.36
2019-06-17,10:53:00,24.40882,-77.74168,28.1,38.2,Falling,6.38
2019-06-17,10:58:00,24.40727,-77.74744,28.7,37.9,Falling,6.5
2019-06-17,11:01:00,24.40769,-77.74472,27.4,36.9,NA,6.36
2019-06-17,11:14:00,24.40511,-77.7481,28.2,38,Falling,6.25
2019-06-17,11:34:00,24.40882,-77.74168,28,38.2,Falling,6.51
2019-06-17,19:48:00,24.41538,-77.78814,29,38.2,High,7.08
2019-06-17,19:51:00,24.41371,-77.79118,29,38.2,High,6.67
2019-06-17,19:56:00,24.41247,-77.79342,28.9,38.3,High,6.77
2019-06-17,20:01:00,24.41081,-77.79616,28.9,38.4,High,6.7
2019-06-17,20:05:00,24.40973,-77.79861,28.9,38.2,High,6.64
2019-06-17,20:10:00,24.40849,-77.80079,28.8,38.1,High,6.63
2019-06-17,20:48:00,24.41538,-77.78814,29,38,High,6.67
2019-06-17,20:54:00,24.41371,-77.79118,29,38.1,High,6.67
2019-06-17,20:57:00,24.41247,-77.79342,28.9,38.2,High,6.67
2019-06-17,21:06:00,24.41081,-77.79616,28.9,38.2,High,6.51
2019-06-17,21:09:00,24.40973,-77.79861,28.9,38.2,High,6.54
2019-06-17,21:28:00,24.40849,-77.80079,28.9,38.2,High,6.52
2019-06-17,21:50:00,24.41538,-77.78814,29,38,Falling,6.56
2019-06-17,21:53:00,24.41371,-77.79118,29,38.1,Falling,6.44
2019-06-17,22:03:00,24.41247,-77.79342,28.7,38.1,Falling,6.33
2019-06-17,22:17:00,24.41081,-77.79616,28.9,38.2,Falling,6.51
2019-06-17,22:19:00,24.40973,-77.79861,28.9,38.2,Falling,6.41
2019-06-17,22:22:00,24.40849,-77.80079,28.9,38.2,Falling,6.52
2019-06-17,22:24:00,24.41538,-77.78814,28.8,37.8,Falling,6.49
2019-06-17,22:58:00,24.41371,-77.79118,28.8,37.9,Falling,6.32
2019-06-17,23:00:00,24.41247,-77.79342,28.7,38.1,Falling,6.33
2019-06-18,11:28:00,24.48464,-77.72151,27,37,High,5.81
2019-06-18,11:31:00,24.48306,-77.72273,26.7,36.2,High,5.98
2019-06-18,11:37:00,24.48182,-77.72454,27,33.4,High,5.67
2019-06-18,11:40:00,24.48087,-77.72562,27.1,32.3,High,5.41
2019-06-18,11:46:00,24.47983,-77.72736,27,32.2,High,5.64
2019-06-18,12:27:00,24.48464,-77.72151,27.2,35.8,Falling,5.92
2019-06-18,12:27:00,24.48306,-77.72273,27.1,34.4,Falling,5.63
2019-06-18,12:29:00,24.48182,-77.72454,27.1,33.1,Falling,6
2019-06-18,12:32:00,24.48087,-77.72562,27.1,32.4,Falling,5.81
2019-06-18,12:35:00,24.47983,-77.72736,27.2,31.6,Falling,5.9
2019-06-18,15:57:00,24.53158,-77.6957,27.9,36.9,Falling,6.82
2019-06-18,16:02:00,24.53436,-77.69476,27.9,36.9,Falling,6.35
2019-06-18,16:09:00,24.53766,-77.69399,27.8,36.9,Falling,6.23
2019-06-18,16:13:00,24.54011,-77.69266,27.8,36.9,Falling,6.4
2019-06-18,16:21:00,24.54313,-77.69164,27.8,36.9,Falling,6.31
2019-06-18,16:24:00,24.54559,-77.69151,27.7,36.9,Falling,6.33
2019-06-18,16:52:00,24.53158,-77.6957,27.9,36.9,Low,6.7
2019-06-18,16:57:00,24.53436,-77.69476,27.9,36.9,Low,6.58
2019-06-18,17:00:00,24.53766,-77.69399,27.8,36.9,Low,6.55
2019-06-18,17:05:00,24.54011,-77.69266,27.8,36.9,Low,6.25
2019-06-18,17:09:00,24.54313,-77.69164,27.8,36.9,Low,6.24
2019-06-18,17:12:00,24.54559,-77.69151,27.7,36.9,Low,5.91
2019-06-18,17:44:00,24.53158,-77.6957,27.9,36.9,Rising,6.68
2019-06-18,17:47:00,24.53436,-77.69476,27.8,36.9,Rising,6.45
2019-06-18,17:50:00,24.53766,-77.69399,27.8,36.9,Rising,6.25
2019-06-18,17:53:00,24.54011,-77.69266,27.8,36.9,Rising,6.32
2019-06-18,18:15:00,24.54313,-77.69164,27.8,36.9,Rising,6.36
2019-06-18,18:26:00,24.54559,-77.69151,27.8,36.9,Rising,6.43
2019-06-19,10:00:00,24.54883,-77.63503,28.3,36.9,NA,6.69
2019-06-19,10:14:00,24.54883,-77.63503,28.3,36.9,NA,6.69
2019-06-19,11:07:00,24.54883,-77.63503,28.3,36.9,NA,6.69
2019-06-19,12:04:00,24.54883,-77.63503,28.3,36.9,NA,6.69
2019-06-19,14:54:00,24.58598,-77.69329,28.6,36.9,Falling,7.12
2019-06-19,15:02:00,24.58334,-77.69523,28.6,36.9,Falling,6.57
2019-06-19,15:07:00,24.58052,-77.69244,28.6,36.9,Falling,6.57
2019-06-19,15:24:00,24.57803,-77.69215,28.5,36.9,Falling,6.11
2019-06-19,15:31:00,24.57516,-77.69426,28.5,36.9,Falling,6.32
2019-06-19,15:54:00,24.58598,-77.69329,28.9,36.9,Falling,6.83
2019-06-19,16:00:00,24.58334,-77.69523,28.8,36.9,Falling,6.87
2019-06-19,16:04:00,24.58052,-77.69244,28.8,36.9,Falling,6.63
2019-06-19,16:17:00,24.57803,-77.69215,28.8,36.9,Falling,6.81
2019-06-19,16:20:00,24.57516,-77.69426,28.9,36.9,Falling,6.93
2019-06-19,16:58:00,24.58598,-77.69329,29,36.9,Low,7.01
2019-06-19,17:04:00,24.58334,-77.69523,29,36.9,Low,6.86
2019-06-19,17:09:00,24.58052,-77.69244,29,37,Low,6.91
2019-06-19,17:25:00,24.57803,-77.69215,28.9,36.9,Low,6.84
2019-06-19,17:33:00,24.57516,-77.69426,29,36.9,Low,6.86
2019-06-19,17:46:00,24.58598,-77.69329,29.5,36.9,Rising,7.35
2019-06-19,17:50:00,24.58334,-77.69523,29.1,36.9,Rising,6.72
2019-06-19,17:53:00,24.58052,-77.69244,29,36.9,Rising,6.7
2019-06-19,17:56:00,24.57803,-77.69215,29,36.9,Rising,6.95
2019-06-19,17:59:00,24.57516,-77.69426,29.1,36.9,Rising,6.77
2019-06-20,09:24:00,24.43652,-77.6961,28.4,37,Rising,6.05
2019-06-20,09:30:00,24.43461,-77.69507,28.2,36.9,Rising,6.34
2019-06-20,09:59:00,24.43187,-77.69415,27.9,36.9,Rising,6.43
2019-06-20,10:13:00,24.43038,-77.69389,28,36.9,Rising,6.51
2019-06-20,10:20:00,24.42913,-77.69454,28.1,36.9,Rising,6.48
2019-06-20,10:42:00,24.43652,-77.6961,28.2,36.9,Rising,NA
2019-06-20,10:56:00,24.43461,-77.69507,28,36.9,Rising,6.33
2019-06-20,11:12:00,24.43187,-77.69415,28.1,36.9,Rising,6.41
2019-06-20,11:17:00,24.43038,-77.69389,28.1,36.9,Rising,6.41
2019-06-20,11:37:00,24.42913,-77.69454,28.1,36.9,Rising,6.8
2019-06-20,11:44:00,24.43652,-77.6961,28.1,36.9,Rising,6.6
2019-06-20,11:47:00,24.43461,-77.69507,28.1,36.9,Rising,6.57
2019-06-20,11:49:00,24.43187,-77.69415,28.1,36.9,Rising,NA
2019-06-20,12:08:00,24.43038,-77.69389,28.1,36.9,Rising,NA
2019-06-20,12:47:00,24.42913,-77.69454,27.2,36.9,Rising,NA
2019-06-20,13:01:00,24.43652,-77.6961,27.2,36.9,High,NA
2019-06-20,13:04:00,24.43461,-77.69507,27.2,36.9,High,NA
2019-06-20,13:08:00,24.43187,-77.69415,27.2,36.9,High,NA
2019-06-20,13:12:00,24.43038,-77.69389,27.2,36.9,High,NA
2019-06-20,15:20:00,24.49312,-77.69807,28.1,NA,Falling,NA
2019-06-20,15:31:00,24.49446,-77.69758,28.1,NA,Falling,NA
2019-06-20,15:58:00,24.49638,-77.69757,28.1,NA,Falling,NA
2019-06-20,16:19:00,24.4978,-77.69717,28.1,NA,Falling,NA
2019-06-20,16:31:00,24.49939,-77.69817,28.1,NA,Falling,NA
2019-06-20,16:50:00,24.49312,-77.69807,28.1,NA,Falling,NA
2019-06-20,17:09:00,24.49446,-77.69758,28.2,NA,Falling,NA
2019-06-20,17:25:00,24.49638,-77.69757,28.2,NA,Falling,NA
2019-06-20,17:28:00,24.4978,-77.69717,28.4,NA,Falling,NA
2019-06-20,17:30:00,24.49939,-77.69817,28.4,NA,Falling,NA
2019-06-20,17:41:00,24.49312,-77.69807,28.4,NA,Low,NA
2019-06-20,18:00:00,24.49446,-77.69758,28.4,NA,Low,NA
2019-06-20,18:14:00,24.49638,-77.69757,28.4,NA,Low,NA
2019-06-21,09:10:00,24.54883,-77.63503,27.6,NA,NA,NA
2019-06-21,09:30:00,24.54883,-77.63503,27.6,NA,NA,NA
2019-06-21,10:11:00,24.54883,-77.63503,27.6,NA,NA,NA
2019-07-31,13:07:00,24.49825,-77.70291,28.9,NA,NA,NA
2019-08-01,12:01:00,24.54765,-77.68707,28.3,NA,NA,NA
2019-08-01,12:22:00,24.54137,-77.68983,28.3,NA,NA,NA
2019-08-01,13:07:00,24.54765,-77.68707,28.3,NA,NA,NA
2019-08-01,13:22:00,24.5456,-77.68846,28.3,NA,NA,NA
2019-08-01,13:49:00,24.54437,-77.68923,28.3,NA,NA,NA
2019-08-02,11:23:00,24.54883,-77.63503,28.3,NA,NA,NA
2019-08-02,11:40:00,24.54883,-77.63503,28.3,NA,NA,NA
2019-08-02,12:00:00,24.54883,-77.63503,28.3,NA,NA,NA
2019-11-10,15:54:00,24.42586,-77.77375,26.7,37.1,Rising,6.64
2019-11-10,16:00:00,24.42613,-77.77651,26.6,37.2,Rising,6.95
2019-11-10,16:12:00,24.42604,-77.77074,26.5,37.2,Rising,6.81
2019-11-10,16:18:00,24.4251,-77.77424,26.6,37.1,Rising,6.76
2019-11-10,17:02:00,24.42586,-77.77375,26.6,36.7,Rising,6.7
2019-11-10,17:16:00,24.42613,-77.77654,26.5,37.1,Rising,6.83
2019-11-10,17:42:00,24.4251,-77.77424,26.5,37.1,Rising,6.73
2019-11-10,17:52:00,24.42604,-77.77074,26.5,37.1,Rising,6.76
2019-11-11,10:54:00,24.44995,-77.75291,24.7,37.2,High,6.53
2019-11-11,11:00:00,24.44719,-77.75375,24.9,37.2,High,6.3
2019-11-11,11:18:00,24.44402,-77.75644,25,37.1,High,6.13
2019-11-11,11:23:00,24.4413,-77.75998,25.1,37.2,High,6.15
2019-11-11,11:29:00,24.43828,-77.78157,25.3,37.2,High,6.05
2019-11-11,11:58:00,24.44995,-77.75291,24.8,37.1,Falling,6.49
2019-11-11,12:17:00,24.44719,-77.75375,24.9,37.3,Falling,6.51
2019-11-11,12:32:00,24.44402,-77.75644,25.2,37.2,Falling,6.54
2019-11-11,12:38:00,24.4413,-77.75998,25.2,37.1,Falling,6.36
2019-11-11,12:49:00,24.43828,-77.78157,25.3,37.2,Falling,6.33
2019-11-11,13:05:00,24.44995,-77.75291,24.8,36.6,Falling,6.38
2019-11-11,13:11:00,24.44719,-77.75375,25.2,36.8,Falling,6.29
2019-11-11,13:23:00,24.44402,-77.75644,25.4,37.1,Falling,6.29
2019-11-11,13:28:00,24.4413,-77.75998,25.4,37,Falling,6.1
2019-11-11,14:46:00,24.4372,-77.72587,26.5,37.1,Low,6.39
2019-11-11,15:01:00,24.43721,-77.72334,26.9,37.1,Low,6.25
2019-11-11,15:07:00,24.43644,-77.72048,27.6,37.1,Low,6.1
2019-11-11,15:13:00,24.43658,-77.71799,27.5,37.1,Low,5.95
2019-11-11,15:21:00,24.43707,-77.71519,27.6,37.1,Low,5.96
2019-11-11,15:45:00,24.4372,-77.72587,26.1,37.1,Rising,6.64
2019-11-11,15:49:00,24.43721,-77.72334,26.4,37.1,Rising,6.46
2019-11-11,15:54:00,24.43644,-77.72048,27,37.1,Rising,6.33
2019-11-11,15:59:00,24.43658,-77.71799,27.3,37.1,Rising,6.3
2019-11-11,16:03:00,24.43707,-77.71519,27.3,37.1,Rising,6.2
2019-11-11,16:42:00,24.4372,-77.72587,26.1,37.1,Rising,6.5
2019-11-11,16:45:00,24.43721,-77.72334,26.3,37.1,Rising,6.35
2019-11-11,16:50:00,24.43644,-77.72048,27,37.1,Rising,6.24
2019-11-11,16:53:00,24.43658,-77.71799,27.2,37.1,Rising,6.04
2019-11-11,17:02:00,24.43707,-77.71519,27.4,37.1,Rising,5.94
2019-11-12,10:10:00,24.54883,-77.63503,28.4,36.9,NA,6.26
2019-11-12,10:53:00,24.54883,-77.63503,28.4,36.9,NA,6.26
2019-11-12,11:06:00,24.54883,-77.63503,28.4,36.9,NA,6.26
2019-11-12,14:59:00,24.52777,-77.69699,28.3,37,Low,6.4
2019-11-12,15:04:00,24.53046,-77.69562,27.5,37.1,Low,6.14
2019-11-12,15:09:00,24.53357,-77.69505,27.5,37.1,Low,6.06
2019-11-12,15:12:00,24.53606,-77.69399,27.4,37.2,Low,6.3
2019-11-12,15:16:00,24.53897,-77.6927,26.9,37.1,Low,6.19
2019-11-12,15:48:00,24.53046,-77.69562,28.5,37.1,Rising,6.43
2019-11-12,15:56:00,24.53357,-77.69505,27.8,37.1,Rising,6.2
2019-11-12,15:59:00,24.53606,-77.69399,28,37.2,Rising,6.43
2019-11-12,16:04:00,24.53897,-77.6927,27.8,37.1,Rising,6.17
2019-11-12,16:10:00,24.52777,-77.69699,28.2,37.1,Rising,6.6
2019-11-12,16:50:00,24.53046,-77.69562,27.3,37.2,Rising,6.36
2019-11-12,16:54:00,24.53357,-77.69505,28.2,37.1,Rising,6.27
2019-11-12,16:57:00,24.53606,-77.69399,28.3,37.1,Rising,6.43
2019-11-12,17:00:00,24.53897,-77.6927,28.2,37.1,Rising,6.2
2019-11-12,17:07:00,24.52777,-77.69699,28.5,37.1,Rising,6.53
2019-11-13,08:20:00,24.54883,-77.63503,28.4,36.9,NA,6.26
2019-11-13,09:52:00,24.54883,-77.63503,28.4,36.9,NA,6.26
2019-11-13,10:16:00,24.54883,-77.63503,28.4,36.9,NA,6.26
2019-11-13,11:23:00,24.54883,-77.63503,28.4,36.9,NA,6.26
2019-11-13,13:06:00,24.58521,-77.69386,27.8,37.1,Falling,6.24
2019-11-13,13:09:00,24.57975,-77.69559,27.5,37.2,Falling,5.9
2019-11-13,13:16:00,24.57802,-77.69701,27.9,37.1,Falling,5.8
2019-11-13,13:24:00,24.57581,-77.69846,27.3,37.2,Falling,6.23
2019-11-13,13:30:00,24.57355,-77.69958,27.8,37.2,Falling,5.9
2019-11-13,14:08:00,24.58521,-77.69386,27.8,37.1,Low,6.2
2019-11-13,14:12:00,24.57975,-77.69559,27.6,37.2,Low,6.04
2019-11-13,14:16:00,24.57802,-77.69701,27.1,37.2,Low,6.4
2019-11-13,14:19:00,24.57581,-77.69846,27.3,37.2,Low,6.01
2019-11-13,14:23:00,24.57358,-77.69958,27.1,37.2,Low,5.88
2019-11-13,15:16:00,24.585215,-77.69386,27.9,37.2,Rising,6.4
2019-11-13,15:28:00,24.57975,-77.69559,27.8,37.2,Rising,6.2
2019-11-13,15:33:00,24.57802,-77.69701,27.4,37.2,Rising,6.14
2019-11-13,15:35:00,24.57581,-77.69846,27.3,37.2,Rising,5.9
2019-11-13,15:43:00,24.57355,-77.69958,27.3,37.2,Rising,5.87
2019-11-13,16:34:00,24.58521,-77.69386,28,37.1,Rising,6.8
2019-11-13,16:36:00,24.57975,-77.69559,27.9,37.1,Rising,6.33
2019-11-13,16:39:00,24.57802,-77.69701,27.8,37.1,Rising,6.2
2019-11-13,16:41:00,24.57581,-77.69846,27.6,37.2,Rising,5.9
2019-11-13,16:46:00,24.57358,-77.69958,27.3,37.2,Rising,6
2019-11-14,11:41:00,24.43039,-77.71516,28.4,37.1,Falling,6.08
2019-11-14,11:45:00,24.43263,-77.71413,28.4,37,Falling,6.08
2019-11-14,11:52:00,24.43492,-77.71406,28.4,37,Falling,6.15
2019-11-14,11:56:00,24.43701,-77.71474,28.4,37,Falling,6.04
2019-11-14,11:59:00,24.43915,-77.71355,28.4,37,Falling,5.58
2019-11-14,12:10:00,24.43039,-77.71516,28.4,37.1,Falling,5.93
2019-11-14,12:40:00,24.43263,-77.71413,28.5,37.1,Falling,5.64
2019-11-14,12:09:00,24.43263,-77.71413,28.5,37.1,Falling,5.73
2019-11-14,13:01:00,24.43492,-77.71406,28.5,37.1,Falling,5.53
2019-11-14,13:05:00,24.43701,-77.71474,28.5,37.1,Falling,5.5
2019-11-14,13:08:00,24.43915,-77.71355,28.5,37.1,Falling,5.58
2019-11-14,13:24:00,24.43263,-77.71413,28.5,37.1,Falling,5.64
2019-11-14,13:42:00,24.43492,-77.71406,28.6,37.1,Falling,5.81
2019-11-14,13:45:00,24.43701,-77.71474,28.6,37.1,Falling,5.6
2019-11-14,18:37:00,24.45608,-77.73463,26.7,36,Rising,7
2019-11-14,18:44:00,24.45371,-77.73323,26.6,36.1,Rising,6.9
2019-11-14,18:50:00,24.45197,-77.73195,27,36.6,Rising,6.96
2019-11-14,18:54:00,24.44987,-77.73096,27,37,Rising,6.52
2019-11-14,19:02:00,24.44819,-77.72935,26.9,37.3,Rising,6.24
2019-11-14,19:39:00,24.45608,-77.73463,26.6,36,High,6.55
2019-11-14,19:47:00,24.45371,-77.73323,26.5,36.3,High,6.12
2019-11-14,19:55:00,24.45197,-77.73195,26.9,36.9,High,6.11
2019-11-14,19:59:00,24.44987,-77.73096,26.9,37.2,High,5.72
2019-11-14,20:00:00,24.44819,-77.72935,26.8,37.3,High,5.54
2019-11-14,20:47:00,24.45608,-77.73463,26.8,36,High,5.87
2019-11-14,20:57:00,24.45371,-77.73323,26.8,36.6,High,5.66
2019-11-14,21:02:00,24.45197,-77.73195,26.8,37,High,4.94
2019-11-14,21:07:00,24.44987,-77.73096,27,37.2,High,4.88
2019-11-14,21:13:00,24.44819,-77.72935,27,37.3,High,4.71
2019-11-14,21:34:00,24.45608,-77.73463,26.8,36,Falling,5.6
2019-11-14,21:40:00,24.45371,-77.73323,27,36.8,Falling,4.96
2019-11-14,21:41:00,24.45608,-77.73463,27,36.9,Falling,4.92
2019-11-14,21:57:00,24.44819,-77.72935,27.6,37.2,Falling,4.7
2019-11-14,22:13:00,24.44987,-77.73096,27.1,37,Falling,4.76
2019-11-14,22:20:00,24.45608,-77.73463,26.9,36.1,Falling,4.9
2019-11-14,22:24:00,24.45371,-77.73323,27.1,36.8,Falling,4.68
2019-11-14,22:27:00,24.45197,-77.73195,27.1,36.8,Falling,4.71
2019-11-15,10:08:00,24.44013,-77.69554,28.3,37,High,5.76
2019-11-15,10:11:00,24.44324,-77.6956,28.3,37,High,5.73
2019-11-15,10:16:00,24.44707,-77.69515,28.3,37,High,5.52
2019-11-15,10:19:00,24.45022,-77.69508,28.3,37,High,5.41
2019-11-15,10:22:00,24.45329,-77.69505,28.3,37,High,5.16
2019-11-15,10:48:00,24.44013,-77.69554,28.3,37.1,High,4.2
